log_id,access_time,status,user_id,camera_id
5868,2024-08-24,Denied,237,191
5869,2024-09-23,Success,335,389
5870,2025-01-30,Success,421,17
5871,2026-03-28,Success,330,121
5872,2025-06-25,Success,342,141
5873,2025-07-13,Failed,172,185
5874,2024-08-09,Success,277,98
5875,2026-05-04,Success,97,459
5876,2026-05-27,Success,201,148
5877,2025-02-21,Success,486,117
5878,2024-09-13,Success,109,145
5879,2025-10-08,Success,189,213
5880,2024-07-30,Success,435,352
5881,2026-06-03,Success,176,67
5882,2024-11-24,Success,321,193
5883,2025-08-29,Success,216,63
5884,2025-07-26,Denied,93,148
5885,2024-09-20,Success,385,427
5886,2025-11-26,Denied,329,257
5887,2025-11-07,Success,467,164
5888,2026-01-15,Success,181,449
5889,2024-07-22,Success,120,496
5890,2026-04-02,Success,15,81
5891,2024-11-14,Success,413,65
5892,2025-12-22,Success,254,213
5893,2025-10-19,Success,455,250
5894,2026-01-17,Success,409,364
5895,2026-01-06,Success,251,185
5896,2024-12-28,Success,326,259
5897,2026-05-12,Denied,22,163
5898,2024-09-14,Success,217,330
5899,2025-08-10,Denied,9,43
5900,2025-07-30,Success,257,126
5901,2025-09-06,Success,293,125
5902,2025-11-28,Success,359,72
5903,2024-09-22,Success,90,490
5904,2025-05-28,Success,51,304
5905,2025-06-27,Failed,465,182
5906,2025-08-19,Denied,192,405
5907,2025-10-14,Denied,317,388
5908,2025-03-16,Success,65,412
5909,2024-07-24,Success,451,22
5910,2025-12-17,Denied,480,373
5911,2025-10-31,Success,271,232
5912,2025-09-18,Success,489,87
5913,2025-09-27,Success,369,284
5914,2025-12-30,Success,452,230
5915,2024-11-09,Success,334,98
5916,2026-05-12,Success,448,38
5917,2025-10-13,Success,473,68
5918,2024-08-03,Success,6,115
5919,2026-04-07,Success,243,363
5920,2025-04-12,Success,58,89
5921,2024-12-01,Success,399,339
5922,2026-04-18,Success,326,217
5923,2024-11-17,Success,125,442
5924,2024-08-26,Success,140,462
5925,2025-02-04,Success,106,226
5926,2026-01-10,Success,444,328
5927,2025-04-25,Denied,476,334
5928,2026-02-03,Denied,400,283
5929,2025-05-17,Success,341,287
5930,2025-04-06,Success,269,258
5931,2025-03-29,Denied,318,249
5932,2025-08-26,Success,426,7
5933,2026-03-29,Success,205,35
5934,2026-06-08,Success,61,365
5935,2025-01-08,Success,53,66
5936,2024-10-09,Success,330,428
5937,2024-09-25,Denied,139,175
5938,2025-05-31,Failed,86,156
5939,2025-07-12,Success,420,432
5940,2025-07-22,Success,449,294
5941,2026-02-20,Denied,93,235
5942,2025-08-05,Success,401,411
5943,2026-05-21,Success,73,49
5944,2024-08-15,Success,51,363
5945,2024-07-29,Success,246,41
5946,2024-09-12,Success,407,284
5947,2025-04-29,Success,162,120
5948,2024-10-27,Success,232,75
5949,2025-06-10,Success,372,151
5950,2025-12-13,Success,43,178
5951,2024-09-10,Denied,284,477
5952,2025-11-15,Success,33,476
5953,2024-09-24,Success,100,345
5954,2024-11-28,Success,101,438
5955,2026-03-25,Failed,290,53
5956,2025-08-21,Success,461,172
5957,2024-11-24,Denied,263,389
5958,2026-02-05,Success,469,415
5959,2024-08-11,Success,62,402
5960,2025-04-24,Success,127,349
5961,2024-10-02,Success,313,387
5962,2026-03-29,Success,456,451
5963,2025-08-10,Success,114,463
5964,2024-08-22,Failed,489,117
5965,2025-02-10,Success,276,400
5966,2025-07-06,Success,341,200
5967,2025-07-23,Success,319,202
5968,2026-05-30,Success,481,249
5969,2025-11-04,Denied,142,133
5970,2025-09-15,Denied,412,469
5971,2026-02-06,Success,256,349
5972,2026-03-27,Success,365,406
5973,2025-01-07,Success,306,22
5974,2025-10-11,Success,368,471
5975,2025-04-01,Success,256,311
5976,2025-12-03,Denied,343,427
5977,2025-12-18,Success,457,58
5978,2024-10-31,Success,256,142
5979,2026-05-30,Success,199,484
5980,2025-01-14,Success,91,396
5981,2026-03-11,Success,340,485
5982,2025-05-08,Success,487,234
5983,2024-10-30,Success,290,212
5984,2026-05-22,Denied,473,381
5985,2025-03-14,Success,59,68
5986,2026-05-09,Success,308,57
5987,2025-02-28,Success,332,74
5988,2024-10-30,Denied,189,145
5989,2026-03-03,Success,160,342
5990,2025-05-04,Failed,323,317
5991,2025-08-24,Failed,373,417
5992,2024-12-29,Denied,104,404
5993,2026-02-04,Success,124,371
5994,2025-05-11,Success,176,483
5995,2024-12-10,Success,156,404
5996,2025-11-01,Success,198,178
5997,2025-06-27,Success,393,440
5998,2025-09-11,Success,354,312
5999,2025-11-10,Success,2,77
6000,2024-08-22,Success,325,230
6001,2025-11-28,Success,135,95
6002,2025-09-27,Success,4,270
6003,2026-01-30,Failed,112,57
6004,2024-07-24,Success,215,429
6005,2025-08-26,Success,55,216
6006,2025-11-08,Success,22,415
6007,2026-04-22,Success,477,244
6008,2025-02-12,Success,19,409
6009,2024-11-23,Success,17,308
6010,2025-07-06,Denied,178,439
6011,2025-07-21,Denied,498,274
6012,2025-11-29,Success,108,231
6013,2026-03-28,Success,471,361
6014,2025-12-19,Success,250,272
6015,2024-10-23,Denied,496,336
6016,2026-06-10,Success,497,2
6017,2024-10-10,Success,23,466
6018,2024-08-06,Success,238,378
6019,2025-08-31,Denied,13,39
6020,2025-03-21,Success,157,410
6021,2025-10-21,Denied,219,253
6022,2024-09-07,Success,209,158
6023,2025-10-19,Success,481,230
6024,2024-09-07,Success,319,48
6025,2024-09-30,Success,121,215
6026,2024-12-06,Success,434,308
6027,2025-12-06,Denied,457,233
6028,2025-06-20,Success,3,427
6029,2025-05-15,Denied,50,256
6030,2026-05-24,Success,222,304
6031,2025-01-18,Success,222,336
6032,2026-04-14,Success,499,376
6033,2025-10-14,Denied,412,24
6034,2024-11-28,Failed,400,388
6035,2025-04-02,Success,209,39
6036,2026-04-03,Success,390,147
6037,2025-09-24,Success,71,341
6038,2025-08-25,Success,73,389
6039,2026-03-11,Success,273,229
6040,2026-04-08,Success,147,193
6041,2025-01-07,Success,467,167
6042,2025-11-19,Success,219,339
6043,2025-11-14,Success,90,360
6044,2024-10-28,Denied,405,226
6045,2025-08-31,Success,392,162
6046,2025-06-03,Success,378,381
6047,2026-01-05,Success,306,99
6048,2026-05-20,Denied,487,213
6049,2025-11-28,Success,328,302
6050,2025-12-06,Success,288,452
6051,2026-06-15,Success,362,201
6052,2024-11-05,Success,265,220
6053,2025-03-05,Success,92,344
6054,2026-05-12,Success,465,401
6055,2025-12-30,Denied,299,479
6056,2025-10-11,Success,206,126
6057,2026-02-12,Success,372,191
6058,2025-11-08,Success,103,143
6059,2026-04-20,Denied,122,185
6060,2026-05-12,Success,454,107
6061,2026-03-12,Success,481,261
6062,2025-06-08,Success,263,292
6063,2024-09-19,Success,77,219
6064,2024-07-27,Success,156,424
6065,2025-02-26,Success,4,299
6066,2025-10-31,Success,161,200
6067,2026-02-22,Denied,238,204
6068,2026-01-26,Success,7,45
6069,2025-08-02,Success,371,332
6070,2025-07-20,Success,250,163
6071,2024-12-10,Success,270,216
6072,2026-04-08,Success,12,159
6073,2025-04-26,Denied,212,232
6074,2026-01-13,Failed,472,232
6075,2024-12-20,Success,242,137
6076,2025-08-08,Success,111,313
6077,2026-05-04,Success,44,236
6078,2025-09-01,Success,297,484
6079,2025-05-20,Failed,86,331
6080,2026-03-29,Success,243,424
6081,2025-11-22,Denied,487,95
6082,2024-09-20,Denied,467,49
6083,2024-12-24,Success,268,217
6084,2026-04-05,Success,77,485
6085,2025-12-04,Success,228,36
6086,2025-10-11,Success,144,417
6087,2025-11-28,Denied,393,31
6088,2025-10-09,Success,463,185
6089,2025-05-17,Failed,256,430
6090,2025-09-17,Success,455,350
6091,2025-01-22,Success,426,226
6092,2026-02-27,Success,430,51
6093,2025-12-28,Success,197,123
6094,2025-09-13,Success,61,248
6095,2026-02-06,Success,5,350
6096,2024-09-12,Success,145,209
6097,2025-04-16,Success,150,392
6098,2024-09-30,Success,74,455
6099,2025-03-28,Success,391,183
6100,2024-09-08,Denied,168,91
6101,2025-05-26,Success,499,434
6102,2024-08-04,Success,57,208
6103,2025-12-27,Success,249,200
6104,2025-04-03,Success,463,499
6105,2024-11-10,Denied,99,221
6106,2025-07-09,Success,350,271
6107,2024-07-30,Denied,194,173
6108,2026-02-03,Success,341,383
6109,2025-12-25,Success,366,477
6110,2025-09-26,Denied,244,339
6111,2025-03-09,Failed,203,191
6112,2025-08-12,Success,305,92
6113,2025-01-25,Success,247,221
6114,2025-11-25,Success,283,157
6115,2026-03-01,Success,118,308
6116,2026-05-30,Success,155,367
6117,2025-08-17,Failed,150,174
6118,2025-05-09,Success,415,346
6119,2025-07-03,Success,411,194
6120,2024-12-22,Denied,44,35
6121,2025-01-23,Success,145,135
6122,2024-10-14,Success,172,387
6123,2025-11-20,Success,335,175
6124,2025-11-25,Success,139,348
6125,2025-03-30,Success,46,247
6126,2025-05-06,Success,20,222
6127,2025-11-18,Success,423,418
6128,2025-07-29,Success,73,206
6129,2024-09-10,Success,325,389
6130,2026-06-02,Success,427,141
6131,2025-02-27,Success,258,97
6132,2026-04-09,Denied,376,109
6133,2026-06-19,Success,104,410
6134,2025-07-08,Denied,442,410
6135,2026-02-12,Success,280,457
6136,2024-08-15,Success,160,104
6137,2025-12-29,Failed,438,160
6138,2024-09-30,Success,293,359
6139,2025-10-12,Success,462,293
6140,2024-07-25,Success,196,433
6141,2024-09-19,Success,18,65
6142,2025-01-21,Success,315,429
6143,2026-02-25,Success,262,30
6144,2025-05-26,Success,79,430
6145,2024-10-15,Success,309,265
6146,2024-10-27,Success,138,414
6147,2024-12-09,Success,465,203
6148,2025-12-15,Success,290,164
6149,2025-06-20,Success,282,51
6150,2025-03-05,Success,122,12
6151,2025-10-04,Success,439,188
6152,2024-08-16,Success,88,87
6153,2024-11-12,Success,151,371
6154,2024-09-09,Success,10,362
6155,2025-05-08,Success,217,427
6156,2025-03-05,Success,392,421
6157,2025-02-09,Success,227,287
6158,2026-04-07,Denied,485,324
6159,2025-02-02,Success,489,147
6160,2024-10-18,Success,172,449
6161,2026-06-05,Failed,489,209
6162,2025-01-05,Success,397,474
6163,2025-06-06,Success,150,192
6164,2025-08-11,Success,232,25
6165,2026-06-04,Success,340,149
6166,2024-11-05,Success,483,297
6167,2024-08-26,Denied,259,49
6168,2026-02-21,Success,58,346
6169,2025-03-05,Success,98,326
6170,2025-10-18,Success,200,285
6171,2026-04-02,Failed,378,112
6172,2026-01-12,Success,89,341
6173,2025-10-29,Success,420,19
6174,2025-01-23,Success,74,2
6175,2026-06-02,Success,99,84
6176,2025-07-15,Success,136,415
6177,2026-01-28,Success,15,66
6178,2024-10-19,Success,461,488
6179,2025-01-01,Success,38,122
6180,2024-10-31,Success,262,443
6181,2026-05-27,Failed,386,389
6182,2025-05-15,Denied,414,7
6183,2025-01-30,Success,436,301
6184,2024-08-11,Success,273,191
6185,2024-12-07,Failed,91,365
6186,2026-01-25,Success,80,165
6187,2025-06-16,Success,297,161
6188,2024-11-17,Success,46,58
6189,2025-04-06,Success,13,85
6190,2024-09-29,Success,396,230
6191,2025-06-29,Success,229,345
6192,2025-12-07,Success,138,324
6193,2025-10-16,Denied,133,254
6194,2025-10-09,Success,243,100
6195,2025-02-16,Success,55,314
6196,2025-07-25,Success,12,51
6197,2025-03-18,Success,60,69
6198,2025-06-17,Denied,486,104
6199,2025-11-21,Success,311,151
6200,2025-04-29,Success,234,168
6201,2025-01-15,Success,96,113
6202,2025-04-27,Success,95,173
6203,2026-05-03,Success,353,266
6204,2025-09-14,Success,248,425
6205,2025-06-18,Denied,33,324
6206,2024-09-20,Denied,371,180
6207,2024-12-27,Denied,358,79
6208,2026-01-04,Success,364,243
6209,2025-01-13,Denied,242,129
6210,2024-11-23,Success,168,127
6211,2025-07-22,Denied,13,243
6212,2024-09-10,Success,448,264
6213,2025-05-01,Success,451,48
6214,2024-10-15,Success,16,145
6215,2025-04-16,Success,475,89
6216,2025-02-10,Success,311,287
6217,2025-06-16,Success,492,328
6218,2025-06-01,Success,15,11
6219,2025-03-11,Success,166,226
6220,2024-10-13,Success,17,31
6221,2024-09-18,Success,134,352
6222,2024-08-22,Success,135,221
6223,2025-04-30,Success,285,131
6224,2024-09-03,Denied,60,423
6225,2024-09-19,Success,61,78
6226,2026-03-12,Denied,47,192
6227,2025-11-20,Denied,313,375
6228,2026-06-13,Success,467,65
6229,2024-12-01,Success,279,57
6230,2025-05-01,Success,304,97
6231,2025-02-24,Success,322,465
6232,2024-08-22,Success,63,112
6233,2025-05-03,Success,177,465
6234,2025-11-01,Denied,425,48
6235,2025-11-02,Success,284,138
6236,2026-04-27,Success,152,26
6237,2026-04-21,Success,353,182
6238,2026-01-04,Success,71,275
6239,2025-03-12,Success,81,283
6240,2025-07-27,Denied,282,472
6241,2025-01-07,Success,181,119
6242,2025-01-26,Success,282,65
6243,2025-06-26,Success,365,10
6244,2024-08-15,Success,14,174
6245,2024-10-11,Failed,291,187
6246,2026-06-07,Success,498,363
6247,2024-09-28,Success,178,311
6248,2025-09-01,Success,391,485
6249,2026-03-14,Success,54,300
6250,2024-09-11,Success,111,344
6251,2024-07-22,Success,331,359
6252,2025-03-29,Success,415,298
6253,2025-02-27,Success,443,456
6254,2026-06-07,Success,146,160
6255,2025-07-10,Success,350,259
6256,2025-05-02,Success,236,8
6257,2025-05-21,Success,135,424
6258,2026-05-12,Success,184,88
6259,2024-10-19,Success,453,242
6260,2025-10-12,Success,447,470
6261,2025-08-29,Success,89,192
6262,2025-01-05,Success,12,224
6263,2026-04-28,Success,342,2
6264,2024-10-10,Success,333,123
6265,2024-11-30,Success,322,467
6266,2025-11-03,Success,190,59
6267,2026-05-04,Success,298,90
6268,2025-11-28,Failed,338,400
6269,2026-02-14,Denied,69,212
6270,2025-10-31,Success,260,32
6271,2025-10-04,Success,370,242
6272,2025-03-17,Failed,113,96
6273,2026-01-25,Success,25,38
6274,2026-05-08,Success,432,453
6275,2024-08-09,Success,478,232
6276,2025-02-24,Success,116,24
6277,2025-05-19,Success,414,303
6278,2025-06-08,Success,176,363
6279,2025-01-15,Success,466,54
6280,2025-03-29,Failed,183,398
6281,2025-12-13,Success,144,341
6282,2025-09-19,Denied,471,194
6283,2024-09-07,Success,338,448
6284,2024-08-06,Success,391,110
6285,2024-10-29,Denied,85,327
6286,2026-01-01,Success,168,60
6287,2026-01-02,Failed,155,104
6288,2024-12-30,Success,236,326
6289,2025-02-01,Success,13,124
6290,2025-02-24,Success,469,117
6291,2025-04-21,Success,361,356
6292,2026-04-07,Success,157,201
6293,2024-09-04,Success,258,93
6294,2026-06-13,Success,445,176
6295,2025-04-19,Denied,488,51
6296,2025-11-24,Denied,316,281
6297,2025-07-07,Success,19,387
6298,2024-07-28,Success,210,365
6299,2025-04-25,Success,291,304
6300,2025-02-22,Success,56,168
6301,2024-10-17,Success,37,193
6302,2025-10-09,Success,119,484
6303,2025-02-13,Success,15,269
6304,2025-03-02,Success,206,56
6305,2024-12-04,Success,55,156
6306,2026-03-10,Success,240,114
6307,2024-08-28,Success,326,168
6308,2025-06-28,Success,433,481
6309,2026-03-11,Success,177,214
6310,2025-04-30,Success,385,375
6311,2025-12-28,Success,80,35
6312,2024-12-20,Success,96,259
6313,2026-04-11,Success,32,363
6314,2025-11-21,Success,130,158
6315,2024-09-03,Success,483,300
6316,2024-09-24,Denied,446,315
6317,2025-09-06,Success,79,247
6318,2024-11-05,Success,180,347
6319,2024-08-22,Success,383,251
6320,2025-01-15,Success,161,457
6321,2025-09-18,Success,179,314
6322,2024-11-18,Failed,343,343
6323,2026-04-07,Success,357,43
6324,2025-12-05,Success,146,219
6325,2025-03-29,Success,221,333
6326,2025-11-11,Success,309,35
6327,2026-02-09,Success,250,291
6328,2024-10-20,Success,389,237
6329,2025-07-17,Denied,392,193
6330,2025-01-26,Success,289,201
6331,2025-07-11,Success,64,410
6332,2025-10-18,Denied,195,323
6333,2026-01-02,Success,288,33
6334,2025-09-19,Success,85,248
6335,2025-06-11,Success,287,95
6336,2024-08-22,Success,132,248
6337,2025-09-20,Success,280,366
6338,2025-02-16,Success,414,26
6339,2025-11-02,Success,295,347
6340,2026-01-12,Denied,464,461
6341,2025-06-26,Success,113,274
6342,2024-10-08,Success,431,308
6343,2025-12-01,Success,272,335
6344,2024-10-27,Success,499,389
6345,2024-08-02,Success,405,125
6346,2025-05-19,Success,1,473
6347,2024-07-28,Success,406,497
6348,2024-11-03,Denied,427,233
6349,2025-04-27,Success,396,226
6350,2024-12-08,Success,382,11
6351,2024-10-26,Success,250,205
6352,2025-10-18,Success,307,147
6353,2024-10-30,Denied,143,87
6354,2026-02-18,Success,103,293
6355,2026-05-28,Success,337,422
6356,2025-05-11,Success,16,98
6357,2024-08-07,Denied,460,298
6358,2026-02-27,Success,179,118
6359,2025-06-22,Success,251,10
6360,2025-07-04,Success,494,16
6361,2024-10-08,Success,432,52
6362,2025-12-21,Success,19,325
6363,2026-05-27,Failed,65,494
6364,2025-08-04,Success,339,480
6365,2025-01-15,Success,208,228
6366,2024-10-17,Success,480,98
6367,2025-02-20,Success,473,90
6368,2025-10-12,Failed,29,313
6369,2025-12-27,Success,434,452
6370,2025-02-12,Denied,78,188
6371,2024-09-03,Success,198,173
6372,2025-11-17,Success,123,151
6373,2026-02-06,Success,442,498
6374,2025-04-09,Success,53,50
6375,2026-01-12,Failed,59,20
6376,2025-06-16,Success,449,472
6377,2025-08-23,Denied,141,21
6378,2024-11-14,Success,16,356
6379,2025-07-26,Success,300,105
6380,2025-07-09,Success,481,124
6381,2026-05-14,Success,57,161
6382,2025-03-01,Success,354,182
6383,2025-06-06,Success,317,85
6384,2025-11-26,Success,227,126
6385,2025-02-14,Success,120,383
6386,2024-07-21,Success,329,346
6387,2024-12-27,Success,292,363
6388,2025-11-28,Success,281,307
6389,2025-10-14,Success,112,102
6390,2024-12-17,Success,224,307
6391,2025-09-21,Success,320,360
6392,2024-12-27,Success,447,32
6393,2025-02-25,Success,242,106
6394,2026-06-16,Success,474,359
6395,2024-09-18,Success,361,92
6396,2025-10-01,Success,141,31
6397,2025-01-16,Success,304,216
6398,2024-12-25,Success,348,433
6399,2026-05-14,Success,436,237
6400,2024-12-19,Success,22,11
6401,2026-03-10,Failed,273,220
6402,2024-12-09,Success,208,283
6403,2025-06-10,Success,46,178
6404,2026-01-01,Success,250,69
6405,2024-12-01,Success,146,371
6406,2025-10-18,Success,317,271
6407,2026-03-16,Success,72,186
6408,2025-10-27,Success,173,94
6409,2026-06-12,Denied,214,312
6410,2024-11-18,Success,443,51
6411,2024-08-20,Success,425,459
6412,2026-03-17,Success,202,209
6413,2026-06-07,Success,496,86
6414,2026-06-18,Success,233,227
6415,2024-11-22,Success,63,371
6416,2025-09-04,Success,68,24
6417,2024-12-06,Success,447,416
6418,2024-11-01,Success,432,263
6419,2024-08-09,Success,173,411
6420,2025-09-28,Success,11,23
6421,2025-07-17,Success,421,410
6422,2026-04-18,Success,72,368
6423,2025-12-30,Success,64,359
6424,2025-11-30,Success,189,366
6425,2026-01-15,Success,352,258
6426,2024-11-23,Denied,188,399
6427,2025-10-24,Success,90,481
6428,2025-06-12,Success,341,298
6429,2024-07-20,Success,235,356
6430,2025-10-05,Success,82,36
6431,2025-06-09,Success,24,122
6432,2026-03-09,Success,124,477
6433,2024-10-09,Success,360,387
6434,2026-01-07,Success,145,466
6435,2025-03-28,Success,412,431
6436,2025-04-30,Failed,232,128
6437,2024-09-10,Failed,264,304
6438,2025-03-17,Success,355,356
6439,2026-04-21,Success,99,62
6440,2025-09-06,Success,143,201
6441,2026-02-20,Success,57,142
6442,2025-10-21,Success,224,303
6443,2024-11-08,Success,218,452
